density,avg_speed,d_density,d_speed,neighbor_density,neighbor_speed,flow_variance,label
5,0.5957,0,0.0481,10,0.3318,0.0,1
5,0.5158,-1,-0.0085,10,0.3318,0.0,1
3,0.9305,1,0.0677,7,0.8427,0.0,0
1,1.0012,0,-0.2621,1,1.2634,0.0,0
1,1.1753,-2,-0.0116,2,1.0988,0.0,0
3,0.8568,1,0.0169,4,0.9376,0.0134,0
1,1.2143,1,0.0,2,0.8827,0.0,0
2,1.0851,1,-0.1068,4,0.9939,0.0057,0
6,0.7004,1,0.0061,10,0.3318,0.0007,1
2,1.2457,0,-0.0161,2,0.9898,0.0,0
3,0.9174,-1,-0.0049,6,0.8688,0.0088,0
3,0.7539,1,-0.0616,5,0.699,0.0,0
8,0.9761,4,-0.0226,2,0.9161,0.0,0
3,1.0967,2,-0.0421,1,1.062,0.0028,0
6,0.9094,2,0.0018,5,0.5722,0.0,0
2,0.9921,0,-0.0147,7,0.8457,0.0,0
4,0.873,1,0.0649,5,0.7224,0.0,1
5,0.9993,0,0.012,3,0.9208,0.0,0
3,0.7525,1,-0.0187,6,0.5722,0.0,0
1,0.5722,-3,-0.0874,7,0.7,0.0,0
1,0.9353,-2,-0.0753,5,0.9993,0.0,0
4,0.9517,0,-0.0521,3,0.9045,0.0,0
1,0.9981,0,-0.0295,5,1.0128,0.0,0
7,0.7097,3,-0.0214,4,0.5722,0.0,1
1,0.6514,0,-0.2106,10,0.3318,0.0,0
2,1.0152,-1,-0.0626,5,0.622,0.0,0
4,0.98,0,0.0305,3,0.8568,0.0367,0
4,1.1381,2,0.0896,0,1.1381,0.0014,0
2,1.2441,0,0.4138,3,0.8427,0.0,0
1,1.062,1,0.0,3,1.0967,0.0,0
3,0.9045,-2,-0.0037,4,0.9517,0.0,0
3,1.0426,1,-0.1066,1,1.0793,0.0013,0
5,0.9983,0,0.017,1,0.8827,0.0,0
3,1.1262,0,0.0335,4,0.9543,0.0,0
3,1.0399,2,-0.1463,2,1.101,0.0045,0
3,0.7311,-1,-0.0944,12,0.5957,0.0002,0
1,1.0328,0,0.0012,5,0.622,0.0,0
2,0.9376,-1,-0.0557,4,0.8568,0.0799,0
5,0.775,0,-0.0063,6,0.699,0.0,1
5,0.8927,-3,0.089,5,0.699,0.0,1
2,1.0001,1,0.061,2,0.9898,0.0029,0
2,0.9543,0,-0.0842,3,1.1262,0.0,0
1,1.248,1,0.0,3,1.0399,0.0,0
2,1.1948,-1,0.064,2,0.973,0.0,0
4,1.0807,0,-0.0096,2,1.0824,0.0,0
3,0.833,1,-0.1681,7,0.7,0.0,0
2,1.0764,2,0.0,4,0.9161,0.0,0
2,0.622,1,-0.2476,10,0.3318,0.0001,0
1,1.0793,1,0.0,3,1.0426,0.0,0
1,1.1765,1,0.0,5,0.8827,0.0,0
3,1.1027,0,0.0098,5,0.9353,0.0,0
1,1.0395,-1,-0.0948,3,1.0771,0.0,0
5,1.0128,2,0.0287,3,0.9981,0.0,0
2,0.9126,0,0.0455,7,0.5722,0.0,0
2,0.973,1,0.0118,3,0.9174,0.0404,0
1,0.9426,0,-0.0245,4,0.9939,0.0,0
2,0.9898,-1,-0.0155,4,0.8568,0.0034,0
1,0.9822,0,0.0,7,0.8457,0.0,0
1,1.1814,-1,-0.0425,5,0.9983,0.0,0
1,0.847,1,0.0,5,0.699,0.0,0
2,0.9621,0,-0.0817,10,0.529,0.0325,0
2,0.9581,0,-0.0127,7,0.7097,0.0,0
2,1.0824,1,0.1109,4,0.9981,0.0,0
1,1.2634,0,0.0668,4,1.0012,0.0,0
1,1.1046,0,0.0408,2,0.9376,0.0,0
2,1.0151,2,0.0,3,0.833,0.0,0
2,1.0144,0,-0.0476,2,0.9376,0.0003,0
2,1.1484,-1,-0.0084,1,0.8827,0.0,0
2,1.1401,0,0.0282,4,0.9543,0.0,0
1,0.984,1,0.0,5,0.5158,0.0,0
2,1.101,0,0.132,3,1.0399,0.0005,0
1,0.8827,0,-0.3317,5,0.9983,0.0,0
1,1.0765,1,0.0,2,1.0144,0.0,0
1,1.1463,0,-0.079,3,1.1484,0.0,0
1,1.12,0,-0.1846,7,0.8457,0.0,0
2,1.0988,0,-0.0232,3,0.9305,0.0,0
3,0.8427,1,0.0387,7,0.8457,0.0359,0
1,1.2572,1,0.0,3,0.9426,0.0,0
1,1.0389,1,0.0,3,0.8522,0.0,0
1,1.2948,1,0.0,5,0.9386,0.0,0
1,1.1841,-2,0.0646,2,0.9822,0.0,0
5,1.0097,1,0.0158,2,0.918,0.0,0
5,1.0012,2,-0.0758,3,0.8293,0.0,0
2,0.993,0,-0.0921,5,1.0097,0.0296,0
6,0.9351,2,-0.0166,1,0.9265,0.0,0
3,0.6929,1,0.0709,10,0.277,0.0,0
8,0.6946,3,-0.0044,5,0.7757,0.0,1
7,0.5858,-3,0.0568,10,0.277,0.0007,1
1,1.194,0,0.1147,4,1.0251,0.0,0
1,0.9604,0,-0.3344,4,0.9515,0.0,0
8,0.7291,1,0.0194,7,0.7777,0.0,1
3,0.7814,0,0.0288,8,0.6946,0.0,0
11,0.6555,-1,0.0081,6,0.6797,0.0,1
8,0.4868,3,-0.029,10,0.277,0.0001,2
2,0.8525,2,0.0,4,0.9856,0.0002,0
3,1.0127,0,0.0822,4,0.8132,0.0595,0
1,0.9027,0,0.0557,8,0.6946,0.0,0
1,1.0216,-1,0.0063,3,0.6833,0.0,0
2,0.6833,1,0.0319,10,0.277,0.0007,0
4,1.0329,2,0.0786,2,1.0472,0.0,0
6,0.5581,1,-0.0376,10,0.277,0.0,1
3,0.9669,-2,-0.0314,3,0.9881,0.0,0
3,0.9881,2,0.1055,3,0.9669,0.0,0
1,1.0045,1,0.0,3,0.9362,0.0,0
7,0.884,1,0.0152,3,0.8293,0.0024,1
6,0.885,0,-0.0244,5,0.7814,0.0,1
7,0.7777,3,0.0777,8,0.7291,0.0,1
4,0.8953,3,-0.0869,4,0.8132,0.0326,1
2,1.0472,-1,-0.079,4,1.0329,0.0,0
3,1.132,-1,0.0513,3,0.8935,0.0,0
3,0.8293,-1,-0.0969,7,0.884,0.0001,0
3,0.9856,1,0.0479,4,0.8525,0.0281,0
3,1.1576,2,0.0113,1,1.2253,0.0,0
6,0.7045,1,-0.0179,11,0.6555,0.0,1
4,0.9827,2,0.0206,7,0.5581,0.0183,0
2,0.9945,-1,-0.0454,3,1.1686,0.0005,0
3,1.1121,2,0.1768,5,1.0001,0.0,0
2,1.014,-3,0.0012,3,0.9714,0.0,0
1,0.8748,-1,-0.0414,6,0.9718,0.0,0
1,0.9275,-1,-0.0305,8,0.7291,0.0,0
3,0.928,1,-0.0641,4,0.8132,0.0029,0
10,0.277,0,-0.0548,8,0.4868,0.0,2
3,0.9172,-1,0.0443,6,0.7045,0.0,0
3,1.1686,1,0.0676,2,0.9945,0.0,0
1,1.0676,-1,-0.0088,6,0.8748,0.0,0
4,0.8132,-3,-0.0324,4,0.8326,0.037,1
3,1.0122,0,-0.0905,3,1.014,0.0,0
1,1.2634,0,0.0,3,1.0012,0.0,0
6,0.9718,-2,-0.0042,4,0.8748,0.0,0
1,0.9265,-2,0.0219,6,0.9351,0.0,0
1,1.0218,1,0.0,1,1.0012,0.0,0
4,1.0251,1,-0.0175,1,1.194,0.0005,0
5,0.8004,0,0.0254,8,0.6946,0.0,1
4,0.6797,1,-0.0514,11,0.5581,0.0253,1
2,1.0486,2,0.0,2,1.2112,0.0001,0
6,0.6381,0,-0.0623,10,0.277,0.0009,1
1,0.9808,-1,-0.118,3,1.0127,0.0,0
2,1.2117,0,-0.0324,3,0.8719,0.0,0
1,0.8326,1,0.0,4,0.8132,0.0,0
2,0.8144,-1,0.0605,8,0.6946,0.0,0
4,1.0938,2,0.1041,2,0.9113,0.0027,0
1,1.0012,0,0.0,1,1.0218,0.0,0
1,1.2253,-2,0.0476,5,0.918,0.0,0
3,1.119,0,0.0223,1,0.9362,0.0173,0
1,0.8719,-2,0.0292,4,0.8132,0.0,0
3,0.9874,0,0.0666,6,0.5581,0.0,0
1,0.7941,-3,-0.1265,7,0.7777,0.0,0
4,0.9999,2,-0.0146,3,0.8525,0.0021,0
1,0.8935,1,0.0,3,0.9714,0.0,0
2,0.9233,-1,0.006,7,0.884,0.0023,0
1,1.2544,0,0.2149,5,0.9604,0.0,0
3,0.9589,-2,0.0662,8,0.6946,0.0,0
4,0.7757,0,0.0524,8,0.6946,0.0,1
1,1.0811,1,0.0,3,0.9808,0.0,0
1,1.0285,0,-0.1556,4,0.8953,0.0,0
5,1.0001,0,0.0008,3,0.9874,0.0,0
2,1.1262,1,0.0497,4,0.9999,0.0002,0
1,1.1515,0,-0.03,3,0.9669,0.0,0
2,1.0874,1,0.0485,3,0.7891,0.0,0
3,1.1787,-1,0.0448,2,1.0472,0.0,0
2,1.0226,1,-0.0102,4,0.6929,0.0,0
1,0.918,0,-0.0245,5,1.0097,0.0,0
1,1.0088,-1,0.0087,4,0.9362,0.0,0
1,0.9714,0,-0.0267,3,0.8935,0.0,0
3,1.0828,1,0.0004,3,0.8935,0.0,0
2,1.2112,-2,0.0731,2,1.0486,0.0003,0
4,0.9515,-1,0.0129,3,0.9172,0.0,0
2,0.9113,-2,-0.0687,4,0.9856,0.012,0
3,0.7891,0,-0.0632,8,0.7291,0.0,0
2,1.0593,0,0.0442,3,0.8824,0.0,0
1,1.3068,-1,0.1584,3,0.9881,0.0,0
1,1.0287,-2,0.1719,4,0.8525,0.0,0
2,1.2171,2,0.0,2,0.9945,0.0415,0
3,0.8824,0,0.0494,8,0.7291,0.0,0
1,1.2293,1,0.0,3,0.9275,0.0,0
1,1.1006,1,0.0,2,0.9233,0.0,0
1,1.2052,-1,0.2321,2,0.9233,0.0,0
1,1.1125,1,0.0,6,0.8748,0.0,0
2,0.9567,0,0.0441,8,0.7291,0.0,0
1,1.1963,1,0.0,4,0.9515,0.0,0
1,1.1162,-1,-0.0239,4,1.0329,0.0,0
1,1.2647,0,0.0895,2,0.9808,0.0,0
1,1.253,1,0.0,5,1.0097,0.0,0
1,1.1765,0,0.0,3,0.9669,0.0,0
1,0.9362,1,0.0,3,1.0045,0.0,0
3,1.1121,0,0.0,3,0.9916,0.0,0
1,1.1958,0,0.1147,3,1.0811,0.0,0
6,0.4399,-2,-0.0469,11,0.2634,0.0002,1
1,1.1204,0,0.2269,3,1.0675,0.0,0
11,0.2634,1,-0.0136,6,0.4399,0.0,2
2,1.0505,1,0.1757,5,0.9069,0.0,0
5,0.5048,-1,-0.0533,11,0.2634,0.0,1
5,0.9653,0,-0.0359,4,0.8441,0.0,0
3,1.022,-1,0.0221,5,0.8647,0.0008,0
4,1.1381,2,0.0896,0,1.1381,0.0002,0
4,0.9993,2,0.0063,4,0.9426,0.0221,0
6,0.6736,-2,-0.0554,6,0.751,0.0,1
3,0.8484,-1,0.0351,4,0.76,0.0475,0
4,0.914,1,-0.0032,4,0.7391,0.0,0
2,1.1095,-2,0.0766,5,1.0269,0.0,0
1,1.0218,0,0.0206,1,1.0012,0.0,0
10,0.6688,-1,0.0132,7,0.6308,0.0,1
10,0.7092,2,0.0146,5,0.8124,0.0,1
3,1.1001,0,0.0874,3,0.8479,0.0456,0
2,0.8154,1,-0.0872,10,0.7092,0.0,0
4,0.9983,0,0.0468,4,0.914,0.0,0
5,0.8183,2,0.037,10,0.7092,0.0,1
1,1.1246,1,0.0,2,1.0784,0.0,0
4,0.8931,-2,-0.042,3,0.9921,0.0,1
2,0.8647,0,0.0122,5,0.9798,0.0002,0
3,0.7391,-3,0.0345,10,0.6688,0.0,0
3,0.9659,1,0.0091,6,0.6736,0.0,0
1,1.1515,0,-0.025,5,0.9706,0.0,0
7,0.6308,3,-0.0489,10,0.5048,0.0175,1
3,0.9921,2,-0.0755,4,0.8931,0.0,0
2,1.0784,1,-0.1509,2,0.751,0.0,0
6,0.6166,0,-0.0215,11,0.2634,0.0011,1
4,1.0544,-1,0.0448,4,0.9426,0.0,0
5,0.6093,2,-0.0836,11,0.2634,0.0001,1
4,1.0596,3,0.1233,1,0.9832,0.0018,0
2,1.2167,1,-0.0086,4,1.0521,0.0,0
4,0.8213,1,0.0323,6,0.6736,0.0,1
2,1.0694,1,0.0979,3,0.9865,0.0,0
3,0.9916,-2,-0.0085,5,0.9819,0.0,0
1,1.0468,1,0.0,3,1.022,0.0,0
6,0.5215,-1,-0.0642,11,0.2634,0.0004,1
4,0.8441,1,0.0148,5,0.9131,0.0,1
5,0.8792,-1,-0.0058,5,0.8124,0.0,1
1,0.9475,1,0.0,6,0.4399,0.0,0
3,1.0029,0,-0.0094,3,0.9865,0.0,0
5,0.808,2,-0.0744,6,0.6736,0.0,1
1,0.76,0,-0.0726,3,0.8479,0.0,0
6,0.8374,-1,0.0597,6,0.6736,0.0,1
3,1.0675,0,-0.0153,2,0.9981,0.0,0
1,1.0287,-1,0.1174,5,0.9798,0.0,0
4,0.9131,-3,0.0291,4,0.8441,0.0007,0
5,1.1185,3,0.0713,2,1.1095,0.0,0
5,1.0413,1,0.0162,2,0.9866,0.0031,0
1,1.2634,-2,0.0847,5,1.0012,0.0,0
5,0.9798,2,-0.0057,3,0.8647,0.0585,0
5,0.9069,-1,-0.0649,5,0.964,0.0,0
1,1.1434,-1,0.056,4,0.751,0.0,0
2,1.0891,-1,0.1302,10,0.7092,0.0,0
1,1.2143,0,-0.0924,5,0.9069,0.0,0
5,0.9706,2,-0.0175,1,0.9069,0.0,0
2,0.751,1,-0.1765,6,0.6736,0.0,0
3,0.8871,0,-0.0409,4,0.76,0.0031,0
1,1.0383,0,-0.0742,4,0.8931,0.0,0
1,1.1279,0,0.1064,5,0.6093,0.0,0
4,0.8173,0,-0.078,3,0.8484,0.0418,1
1,1.3807,0,0.3589,1,1.0218,0.0,0
2,0.9865,0,-0.0275,3,0.9981,0.0,0
2,0.9112,0,0.0968,10,0.7092,0.0,0
1,1.1337,-2,0.0016,3,1.0269,0.0,0
2,1.1116,1,-0.1428,5,0.9653,0.0,0
5,0.9819,2,-0.0055,7,0.5048,0.0,0
1,1.0922,-1,-0.034,3,1.022,0.0,0
1,1.0126,-1,-0.01,5,0.6093,0.0,0
2,1.1941,-1,0.0255,3,0.9793,0.0,0
2,0.9866,2,0.0,5,1.0413,0.0336,0
2,1.1497,1,0.1689,3,1.1001,0.0,0
1,1.1046,1,0.0,1,1.0468,0.0,0
5,0.964,1,-0.0187,6,0.5048,0.0154,0
4,1.0815,0,-0.0123,1,0.9832,0.0001,0
3,1.0269,2,-0.0894,2,1.1095,0.0,0
3,0.9793,2,-0.0492,4,0.8173,0.0001,0
4,0.8124,-1,0.012,10,0.7092,0.0,1
1,1.0811,1,0.0,4,0.8173,0.0,0
1,1.1746,0,-0.0306,2,0.948,0.0,0
1,1.0132,0,-0.1831,4,0.9983,0.0,0
2,0.948,0,0.0247,4,0.9131,0.0023,0
2,0.9977,0,0.0032,2,0.9519,0.0003,0
3,0.628,1,-0.0554,11,0.2634,0.0008,0
1,1.0351,0,0.0305,4,0.9832,0.0,0
2,1.2645,0,0.0475,2,0.9519,0.0113,0
1,1.0521,-2,-0.1055,2,1.1765,0.0,0
1,0.9426,1,0.0,4,0.9993,0.0,0
2,1.0302,0,-0.0291,5,0.751,0.0,0
1,0.9519,1,0.0,2,0.9977,0.0,0
1,1.1765,1,0.0,5,0.9706,0.0,0
1,1.1006,0,0.0,2,0.948,0.0,0
1,0.9069,1,0.0,5,0.9706,0.0,0
1,1.0457,1,0.0,5,0.8441,0.0,0
1,0.9489,-3,0.1732,10,0.7092,0.0,0
1,0.8479,0,-0.0239,3,0.76,0.0,0
1,0.9981,1,0.0,3,0.9865,0.0,0
1,1.277,1,0.0,2,1.0521,0.0,0
1,1.0012,0,-0.2621,1,1.0218,0.0,0
1,0.9832,0,-0.0256,4,1.0351,0.0,0
4,0.9866,0,-0.0127,4,0.9426,0.0028,0
2,1.0948,-2,0.0965,6,0.9166,0.0,0
6,0.5152,0,-0.0063,11,0.2585,0.0007,1
4,0.6681,1,0.0401,11,0.2585,0.0002,1
4,0.9821,1,-0.0207,1,0.9967,0.0,0
6,0.418,0,-0.0219,11,0.2585,0.0002,1
6,1.034,1,-0.0073,3,0.9482,0.0111,0
3,1.0477,0,0.0209,2,1.091,0.0,0
2,0.6863,1,-0.2612,6,0.418,0.0,0
5,0.5773,-1,-0.0393,11,0.2585,0.0011,1
3,0.8459,-1,0.0019,4,0.8661,0.0,0
2,0.8817,-2,-0.0113,3,0.9418,0.0,0
9,0.6278,2,-0.003,10,0.5539,0.0116,1
6,0.524,1,-0.0853,11,0.2585,0.0,1
10,0.6868,0,0.018,9,0.6278,0.0,1
4,0.8954,0,-0.0177,3,0.8459,0.0008,1
1,1.111,-1,0.0416,4,0.9981,0.0,0
8,0.9306,3,-0.0334,6,0.5152,0.0225,0
1,1.343,1,0.0,3,1.1655,0.0,0
3,0.7957,-1,-0.0167,8,0.6991,0.0,0
4,0.8099,1,-0.0385,4,0.8475,0.0466,1
5,0.5539,0,0.0492,11,0.2585,0.0,1
4,1.1246,0,0.0702,4,0.9426,0.0252,0
2,1.0409,0,-0.0481,8,0.72,0.0,0
5,0.63,-1,-0.0437,6,0.7328,0.0,1
2,1.212,-1,0.1119,4,0.8099,0.0,0
3,0.8815,1,0.0168,5,0.975,0.0187,0
3,0.8791,0,-0.008,4,0.8099,0.0025,0
5,1.0372,1,-0.0224,1,1.2353,0.0212,0
5,1.0219,0,0.0401,9,0.5539,0.0,0
1,0.9832,-3,-0.0983,3,0.9147,0.0,0
3,1.1406,1,0.1429,2,0.9562,0.0,0
8,0.72,-2,0.0107,5,0.6991,0.0,1
1,1.1215,0,-0.03,4,0.9567,0.0,0
3,0.6991,-2,-0.1193,8,0.72,0.0,0
2,0.9637,1,-0.0746,3,0.8817,0.0,0
3,1.11,3,0.0,5,0.8815,0.0,0
3,0.8794,2,-0.2641,3,0.7557,0.0,0
4,0.9567,-1,-0.0139,2,0.8827,0.0,0
3,0.9418,0,-0.0503,2,0.8817,0.0,0
11,0.2585,0,-0.0049,6,0.418,0.0,2
1,0.8827,0,-0.3317,4,0.9567,0.0,0
2,0.931,1,-0.1148,4,0.8459,0.0006,0
6,0.9243,3,-0.0415,5,0.63,0.0,0
5,0.7989,3,-0.0165,8,0.6991,0.0,1
1,1.0468,0,0.0,2,0.9975,0.0,0
1,0.9147,0,-0.114,5,0.975,0.0,0
6,0.9166,2,0.0026,2,0.7787,0.0,0
1,1.1246,0,0.0,3,0.8256,0.0,0
4,0.8475,0,0.0302,4,0.8099,0.0022,1
5,0.8277,-1,-0.0097,5,0.63,0.0,1
2,0.9975,-1,-0.0245,5,0.8815,0.0362,0
2,1.0302,0,0.0822,4,0.8954,0.0002,0
2,0.9573,-1,-0.022,4,0.8475,0.0058,0
2,1.1555,1,-0.021,4,0.8827,0.0,0
2,1.091,0,-0.0185,4,1.0477,0.0,0
1,1.2353,1,0.0,5,1.0372,0.0,0
1,0.8958,0,0.1358,4,0.8099,0.0,0
1,0.9981,-1,0.0116,4,0.9821,0.0,0
4,1.1254,-1,0.0069,2,1.091,0.0,0
3,1.1655,-1,0.0274,1,0.9625,0.0003,0
1,0.9822,1,0.0,4,0.8475,0.0,0
2,0.8296,2,0.0,6,0.63,0.0,0
3,0.9482,1,-0.0385,6,1.034,0.0277,0
2,0.9562,1,0.0043,3,1.1406,0.0006,0
1,1.1162,0,-0.0174,4,1.0477,0.0,0
2,0.9034,-3,-0.0035,8,0.9306,0.0,0
2,1.0694,1,0.0712,4,0.9981,0.0,0
2,1.1126,1,0.0081,1,1.0468,0.0045,0
1,1.1956,0,0.1034,2,0.9975,0.0,0
3,1.0811,1,-0.0305,4,0.8661,0.0,0
2,1.0744,2,0.0,3,0.8256,0.0,0
4,0.8661,-1,-0.0993,3,0.8459,0.0,1
3,0.7557,1,0.0047,5,0.63,0.0,0
3,0.7328,-2,-0.0751,5,0.63,0.0,0
2,1.1651,1,0.1433,1,1.0012,0.0022,0
2,1.1236,1,0.0425,4,0.8099,0.0733,0
5,0.975,0,-0.0049,3,0.8815,0.082,0
1,1.2871,0,0.2739,3,1.0811,0.0,0
2,1.037,1,0.0244,6,0.524,0.0,0
3,0.8541,1,-0.1761,3,0.7328,0.0,0
1,1.2634,0,0.0,4,1.0012,0.0,0
1,1.0346,0,-0.1612,2,1.1236,0.0,0
4,0.911,-1,0.0318,6,0.6991,0.0,0
1,1.0012,0,0.0,2,1.1651,0.0,0
1,1.2052,1,0.0,4,0.8954,0.0,0
4,1.0939,1,0.0265,2,1.0694,0.0,0
2,1.1469,1,-0.1301,2,0.8827,0.0,0
1,1.1753,-1,0.0256,2,1.0346,0.0,0
1,1.2293,1,0.0,4,0.8256,0.0,0
1,0.9477,0,-0.0012,8,0.72,0.0,0
1,1.1861,1,0.0,3,0.9562,0.0,0
1,1.1756,0,-0.205,2,1.1651,0.0,0
1,0.9426,0,0.0,4,0.9866,0.0,0
2,1.1954,0,-0.0212,4,1.1246,0.0,0
1,0.9967,-2,-0.1154,4,0.9821,0.0,0
4,1.038,1,0.0464,5,0.9967,0.0,0
2,0.8375,-2,0.0161,6,0.63,0.0,0
1,0.8256,-1,-0.2528,3,0.7557,0.0,0
1,1.0285,-1,-0.1656,3,0.9573,0.0,0
1,0.847,1,0.0,5,0.6991,0.0,0
2,1.0461,0,-0.0044,3,0.9034,0.0,0
2,0.7787,-1,0.0396,10,0.6868,0.0,0
1,0.9625,1,0.0,3,1.1655,0.0,0
4,0.8378,0,-0.0731,6,0.644,0.0,1
4,1.0348,3,0.1201,4,0.9337,0.0,0
4,0.6977,2,0.0115,8,0.307,0.0,1
4,0.8927,1,0.0468,6,0.8728,0.0001,1
4,1.1003,2,0.0092,4,1.0382,0.0,0
6,0.7636,3,0.0308,7,0.6607,0.0,1
1,1.1337,-3,0.0397,3,1.042,0.0,0
12,0.2578,1,-0.0007,8,0.307,0.0,2
7,0.6368,-3,-0.0499,12,0.5824,0.0,1
3,0.814,-1,0.0041,3,0.76,0.0486,0
2,0.9674,-2,0.0107,3,0.9823,0.0,0
6,0.9089,-2,-0.0217,7,0.4031,0.0234,0
2,1.1663,1,0.0417,2,0.7727,0.0,0
4,0.644,1,-0.055,7,0.7645,0.0,1
3,1.1218,-1,0.0838,5,0.9362,0.0,0
2,1.1074,0,0.0127,5,0.9608,0.0,0
1,0.9186,1,0.0,7,0.7645,0.0,0
3,0.8739,1,-0.163,4,0.307,0.0,0
5,0.9608,-1,0.0442,3,0.8734,0.0,0
5,0.6051,1,-0.063,12,0.2578,0.0001,1
8,0.4095,2,-0.0085,12,0.2578,0.0001,2
3,0.8734,1,0.0947,7,0.6368,0.0,0
1,1.0214,1,0.0,3,1.128,0.0,0
12,0.5824,3,-0.0454,7,0.4031,0.0206,2
4,1.1381,3,0.1756,0,1.1381,0.0,0
1,0.8958,0,0.0,3,0.76,0.0,0
2,1.0787,1,0.0502,6,0.8916,0.0554,0
7,0.7645,-1,0.0446,5,0.644,0.0,1
7,0.6794,4,-0.0763,6,0.6607,0.0,1
3,1.128,1,-0.0371,1,0.9304,0.0005,0
1,1.0088,0,0.0256,4,0.8875,0.0,0
7,0.5741,1,0.0589,12,0.2578,0.001,1
3,0.879,1,0.0415,7,0.6607,0.0,0
5,0.9362,0,-0.0857,12,0.4031,0.0,0
3,0.8843,0,0.0302,7,0.6794,0.0,0
2,0.7727,-1,-0.1067,7,0.6794,0.0,0
5,0.7662,0,-0.0327,7,0.644,0.0,1
6,0.8728,2,0.0068,5,0.8927,0.0004,1
3,0.9974,1,-0.0486,3,0.8938,0.0,0
3,1.0827,-2,0.0455,2,0.8875,0.0226,0
3,1.1694,1,0.0457,3,0.814,0.1383,0
1,1.127,0,0.1793,7,0.7645,0.0,0
4,0.9509,1,0.0027,4,1.0542,0.0314,0
1,1.1115,1,0.0,4,0.9509,0.0,0
2,0.9277,0,-0.0698,4,0.8403,0.0005,0
4,0.4903,-1,-0.0871,12,0.2578,0.0011,1
4,1.0542,-2,0.0201,4,0.9509,0.0037,0
1,1.2325,0,0.1162,4,1.0382,0.0,0
6,0.9994,2,0.0128,1,0.8935,0.0186,0
4,0.9337,-1,-0.0412,4,0.8403,0.0129,0
1,0.8511,0,0.0255,7,0.6794,0.0,0
3,1.026,2,0.0279,3,1.0277,0.0,0
1,0.76,-2,-0.1191,6,0.814,0.0,0
4,1.0382,1,-0.0095,4,1.1003,0.0,0
3,0.8011,1,-0.0286,6,0.644,0.0,0
3,1.042,2,-0.069,3,1.026,0.0,0
2,0.8403,-1,-0.0412,4,0.9277,0.0002,0
6,0.9253,0,0.0009,4,0.6607,0.0,0
1,1.1296,-3,0.005,6,0.8935,0.0,0
5,1.0368,2,-0.0443,6,0.8728,0.0,0
1,1.2052,0,0.0,2,0.948,0.0,0
2,0.8938,-1,-0.048,3,0.9684,0.0,0
2,1.069,1,-0.1171,2,0.9606,0.0006,0
3,0.9823,2,0.0996,3,0.9674,0.0,0
2,0.8134,-1,0.0177,7,0.644,0.0,0
1,1.1279,-1,0.087,7,0.7645,0.0,0
1,1.248,0,-0.095,2,0.9606,0.0,0
5,0.4031,0,-0.1509,12,0.2578,0.0,1
6,0.8916,4,-0.0657,3,0.76,0.0548,1
2,1.2269,0,0.0314,1,1.1296,0.0,0
2,1.0884,0,0.014,3,0.8511,0.0,0
2,0.948,-2,0.0526,4,0.8927,0.0004,0
1,0.9606,1,0.0,2,1.069,0.0,0
2,0.775,-3,-0.0527,6,0.6607,0.0,0
1,1.1006,-1,0.0704,2,0.948,0.0,0
1,0.8748,0,0.0279,5,0.644,0.0,0
1,1.2286,-3,0.1032,4,1.1003,0.0,0
2,1.0916,0,0.1882,6,0.9089,0.0,0
3,1.0122,2,0.0155,3,1.0277,0.0,0
2,1.0277,-2,0.0456,3,1.0122,0.0,0
1,1.1761,1,0.0,2,0.8935,0.0,0
2,1.1155,0,0.1592,2,0.9606,0.0,0
2,1.1008,2,0.0,3,0.8875,0.0013,0
1,1.2688,1,0.0,3,1.0827,0.0,0
3,1.01,2,-0.0369,2,0.9277,0.0041,0
1,0.9304,0,-0.0708,3,1.128,0.0,0
1,1.3068,-1,0.1599,3,0.9823,0.0,0
1,1.111,-1,0.0416,3,1.026,0.0,0
1,0.8875,1,0.0,3,1.0088,0.0,0
1,1.1887,1,0.0,1,1.1006,0.0,0
3,1.1361,1,-0.0759,3,0.814,0.0361,0
3,1.1072,1,-0.0483,3,0.9674,0.0,0
3,0.8329,-1,-0.0147,6,0.76,0.016,0
3,0.9684,1,0.0047,3,0.8938,0.0,0
1,0.9421,1,0.0,5,0.307,0.0,0
1,1.0188,1,0.0,6,0.9994,0.0,0
1,1.2218,0,-0.0135,3,1.0827,0.0,0
1,0.6607,-4,0.0307,7,0.6794,0.0,0
2,0.307,-4,-0.217,12,0.2578,0.0,0
1,0.8935,0,-0.0491,6,0.9994,0.0,0
1,1.1653,0,-0.0303,3,0.9277,0.0,0
1,1.1207,-1,0.0081,3,1.01,0.0,0
1,1.2634,0,0.0,1,0.9304,0.0,0
1,1.2474,-2,0.1068,2,0.9606,0.0,0
1,1.2293,0,0.0,2,0.8511,0.0,0
5,0.6668,-2,0.0299,13,0.5248,0.0,1
2,1.1085,1,-0.0185,3,0.8029,0.0,0
2,0.8403,2,0.0,5,0.9489,0.0002,0
6,0.3537,1,-0.0494,13,0.2503,0.0,1
4,1.0303,2,0.0823,2,0.847,0.0004,0
5,0.8285,1,-0.0094,10,0.7084,0.0,1
10,0.7084,6,0.0644,5,0.7936,0.0,1
5,0.9723,2,-0.0251,3,0.8853,0.0,0
3,1.0629,1,-0.0379,2,0.9457,0.0031,0
9,0.4274,1,0.0179,11,0.2503,0.0001,2
6,0.7685,0,-0.1405,6,0.3537,0.001,1
